#,Código,Endereço,Bairro,Latitude,Longitude,Foto,Croqui
1495,SÃO-095,"Rua Parnaíba, 281 - São Francisco",São Francisco,"-25,421406","-49,279099",Ver foto,ver croqui
1496,SÃO-096,"Rua Celestino Júnior, 473 - São Francisco",São Francisco,"-25,421164","-49,280236",Ver foto,ver croqui
1497,VIL-001,"Rua Professor Guido Straube, 97 - Vila Izabel",Vila Izabel,"-25,457628","-49,288933",Ver foto,ver croqui
1498,VIL-002,"Avenida República Argentina, 2000 - Portão",Vila Izabel,"-25,464207","-49,291248",Ver foto,ver croqui
1499,VIL-003,"Avenida República Argentina, 1610 - Vila Izabel",Vila Izabel,"-25,460837","-49,289847",Ver foto,ver croqui
1500,VIL-004,Avenida República Argentina - Vila Izabel,Vila Izabel,"-25,461879","-49,290363",Ver foto,ver croqui
1501,VIL-007,"Rua Professor Álvaro Jorge, 415 - Vila Izabel",Vila Izabel,"-25,458046","-49,293316",Ver foto,ver croqui
1502,VIL-012,"Rua Professor Guido Straube, 293 - Vila Izabel",Vila Izabel,"-25,457259","-49,292038",Ver foto,ver croqui
1503,VIL-013,"Rua Professor Álvaro Jorge, 331 - Vila Izabel",Vila Izabel,"-25,458265","-49,292196",Ver foto,ver croqui
1504,VIL-017,"Rua Professor Guido Straube, 161 - Vila Izabel",Vila Izabel,"-25,457378","-49,290318",Ver foto,ver croqui
1505,VIL-019,"Rua Parintins, 395 - Vila Izabel",Vila Izabel,"-25,45772","-49,29456",Ver foto,ver croqui
1506,VIL-022,"Rua Tamoios, 425 - Vila Izabel",Vila Izabel,"-25,457633","-49,29587",Ver foto,ver croqui
1507,VIL-025,"Rua Bororós, 119 - Vila Izabel",Vila Izabel,"-25,455606","-49,292939",Ver foto,ver croqui
1508,VIL-027,"Avenida República Argentina, 988 - Vila Izabel",Vila Izabel,"-25,45546","-49,28844",Ver foto,ver croqui
1509,VIL-028,"Rua Pedro Collere, 220 - Vila Izabel",Vila Izabel,"-25,457047","-49,298387",Ver foto,ver croqui
1510,VIL-031,"Rua Professor Álvaro Jorge, 140 - Vila Izabel",Vila Izabel,"-25,458558","-49,290328",Ver foto,ver croqui
1511,VIL-042,"Rua Tabajaras, 289 - Vila Izabel",Vila Izabel,"-25,457229","-49,297112",Ver foto,ver croqui
1512,VIL-044,"Rua Professor Dario Velloso, 113 - Vila Izabel",Vila Izabel,"-25,459603","-49,290587",Ver foto,ver croqui
1513,VIL-049,"Rua Professor Álvaro Jorge, 1207 - Vila Izabel",Vila Izabel,"-25,456776","-49,300698",Ver foto,ver croqui
1514,VIL-050,"Rua Lindolfo Pessoa, 600 - Vila Izabel",Vila Izabel,"-25,453695","-49,294888",Ver foto,ver croqui
1515,VIL-051,"Avenida Água Verde, 2459 - Vila Izabel",Vila Izabel,"-25,454238","-49,295259",Ver foto,ver croqui
1516,VIL-052,"Rua Guararapes, 1080 - Vila Izabel",Vila Izabel,"-25,454974","-49,28977",Ver foto,ver croqui
1517,VIL-053,"Rua Guararapes, 1130 - Vila Izabel",Vila Izabel,"-25,455917","-49,289979",Ver foto,ver croqui
1518,VIL-054,"Rua Doutor Ary Florêncio Guimarães, 67 - Vila Izabel",Vila Izabel,"-25,454498","-49,292512",Ver foto,ver croqui
1519,VIL-055,"Rua Guaianazes, 185 - Vila Izabel",Vila Izabel,"-25,455787","-49,291571",Ver foto,ver croqui
1520,VIL-056,"Rua Leôncio Correia, 558 - Vila Izabel",Vila Izabel,"-25,453354","-49,293273",Ver foto,ver croqui
1521,VIL-057,"Rua Cândido Xavier, 1570 - Vila Izabel",Vila Izabel,"-25,460712","-49,291408",Ver foto,ver croqui
1522,VIL-058,"Rua Professor Dario Velloso, 186 - Vila Izabel",Vila Izabel,"-25,459554","-49,291118",Ver foto,ver croqui
1523,VIL-059,"Rua Parintins, 395 - Vila Izabel",Vila Izabel,"-25,457692","-49,294556",Ver foto,ver croqui
1524,VIL-060,"Rua Tabajaras, 289 - Vila Izabel",Vila Izabel,"-25,457258","-49,297092",Ver foto,ver croqui
1525,VIL-061,"Rua Professor Álvaro Jorge, 942 - Vila Izabel",Vila Izabel,"-25,457052","-49,298345",Ver foto,ver croqui
1526,VIL-062,"Avenida Presidente Getúlio Vargas, 4590 - Vila Izabel",Vila Izabel,"-25,456876","-49,302831",Ver foto,ver croqui
1527,VIL-063,"Rua Bororós, 252 - Vila Izabel",Vila Izabel,"-25,456839","-49,293067",Ver foto,ver croqui
1528,VIL-064,"Rua Bororós, 252 - Vila Izabel",Vila Izabel,"-25,456814","-49,293023",Ver foto,ver croqui
1529,VIL-065,"Rua Parintins, 258 - Vila Izabel",Vila Izabel,"-25,456593","-49,294356",Ver foto,ver croqui
1530,VIL-066,Avenida República Argentina - Vila Izabel,Vila Izabel,"-25,45652","-49,288618",Ver foto,ver croqui
1531,VIL-067,"Avenida Presidente Getúlio Vargas, 4555 - Vila Izabel",Vila Izabel,"-25,456497","-49,301813",Ver foto,ver croqui
1532,VIL-068,"Rua Tamoios, 261 - Vila Izabel",Vila Izabel,"-25,456395","-49,295573",Ver foto,ver croqui
1533,VIL-069,"Rua Coronel Ottoni Maciel, 129 - Vila Izabel",Vila Izabel,"-25,456273","-49,289913",Ver foto,ver croqui
1534,VIL-070,"Avenida República Argentina, 1086 - Vila Izabel",Vila Izabel,"-25,456268","-49,288591",Ver foto,ver croqui
1535,VIL-071,"Avenida Presidente Arthur da Silva Bernardes, 493 - Vila Izabel",Vila Izabel,"-25,456236","-49,303099",Ver foto,ver croqui
1536,VIL-072,"Rua Tabajaras, 173 - Vila Izabel",Vila Izabel,"-25,45617","-49,29685",Ver foto,ver croqui
1537,VIL-073,"Rua Wenceslau Glaser, 31 - Vila Izabel",Vila Izabel,"-25,455946","-49,30044",Ver foto,ver croqui
1538,VIL-074,"Rua Pedro Collere, 89 - Vila Izabel",Vila Izabel,"-25,45591","-49,298155",Ver foto,ver croqui
1539,VIL-075,"Avenida Presidente Getúlio Vargas, 4281 - Vila Izabel",Vila Izabel,"-25,45567","-49,299739",Ver foto,ver croqui
1540,VIL-076,"Rua Parintins, 135 - Vila Izabel",Vila Izabel,"-25,455426","-49,294068",Ver foto,ver croqui
1541,VIL-077,"Rua Francisco Zandoná, 219 - Vila Izabel",Vila Izabel,"-25,455252","-49,298999",Ver foto,ver croqui
1542,VIL-078,"Rua Tamoios, 104 - Vila Izabel",Vila Izabel,"-25,455232","-49,295323",Ver foto,ver croqui
1543,VIL-079,"Rua Coronel Ottoni Maciel, 810 - Vila Izabel",Vila Izabel,"-25,455043","-49,296614",Ver foto,ver croqui
1544,VIL-080,"Rua Estado de Israel, 189 - Vila Izabel",Vila Izabel,"-25,454915","-49,298141",Ver foto,ver croqui
1545,VIL-081,"Rua Teixeira Soares, 613 - Vila Izabel",Vila Izabel,"-25,454634","-49,297396",Ver foto,ver croqui
1546,VIL-082,"Rua Tabajaras, 23 - Vila Izabel",Vila Izabel,"-25,454479","-49,296553",Ver foto,ver croqui
1547,PR.-001,R. Mateus Leme. 579-495 - S√£o Francisco. Curitiba - PR. 80530-010,PR. 80530-010,"-25,423078","-49,2709092",Ver foto,ver croqui
1548,PR.-002,R. Paula Gomes. 669-549 - S√£o Francisco. Curitiba - PR. 80510-070,PR. 80510-070,"-25,4242175","-49,2760829",Ver foto,ver croqui
1549,PR.-003,R. Paula Gomes. 819-671 - S√£o Francisco. Curitiba - PR. 80510-070,PR. 80510-070,"-25,4242975","-49,2762777",Ver foto,ver croqui
1550,PR.-004,R. Paula Gomes. 293 - S√£o Francisco. Curitiba - PR. 80510-070,PR. 80510-070,"-25,4250348","-49,2724478",Ver foto,ver croqui
1551,PR.-005,DISTRIBUIDORA BEBIDAS TRAJANO - R. Trajano Reis. 306 - S√£o Francisco. Curitiba - PR. 80510-22,PR. 80510-22,"-25,4246084","-49,2741832",Ver foto,ver croqui
1552,PR.-006,R. Alm. Barroso. 78 - S√£o Francisco. Curitiba - PR. 80510-240,PR. 80510-240,"-25,4244395","-49,27501",Ver foto,ver croqui
1553,PR.-007,R. Paula Gomes. 330 - S√£o Francisco. Curitiba - PR. 80510-070,PR. 80510-070,"-25,4248277","-49,2729947",Ver foto,ver croqui
1554,PR.-008,R. Paula Gomes. 76-180 - S√£o Francisco. Curitiba - PR. 80510-070,PR. 80510-070,"-25,4251711","-49,2713863",Ver foto,ver croqui
1555,PR.-009,R. Alm. Barroso. 36-104 - S√£o Francisco. Curitiba - PR. 82590-300,PR. 82590-300,"-25,4245558","-49,2749252",Ver foto,ver croqui
1556,PR.-010,R. Paula Gomes. 191 - S√£o Francisco. Curitiba - PR. 80510-070,PR. 80510-070,"-25,4252507","-49,2715275",Ver foto,ver croqui
1557,PR.-011,R7 Ro Park Estacionamento - R. Dr. Pedro Augusto Mena Barreto Monclaro. 141 - √Бgua Verde. Curitiba - PR. 80250-040,PR. 80250-040,"-25,4491568","-49,2743029",Ver foto,ver croqui
1558,PR.-012,Av. Jaime Reis. 669-601 - S√£o Francisco. Curitiba - PR. 80510-010,PR. 80510-010,"-25,4242184","-49,2794494",Ver foto,ver croqui
1559,PR.-013,R. Francisco Torres. 1405 - Jardim Bot√Ґnico. Curitiba - PR. 80060-130,PR. 80060-130,"-25,4355132","-49,2591548",Ver foto,ver croqui
1560,PR.-014,A Casa dos Varais - Av. Visc. de Guarapuava. 1999 - Centro. Curitiba - PR. 80060-060,PR. 80060-060,"-25,4340186","-49,26108",Ver foto,ver croqui
1561,PR.-015,Av. Mal. Floriano Peixoto. 1798 - Parolin. Curitiba - PR. 80220-000,PR. 80220-000,"-25,4455928","-49,2649685",Ver foto,ver croqui
1562,PR.-016,Demal√≠ Doces Artesanais - Av. Mal. Floriano Peixoto. 2098 - Rebou√Іas. Curitiba - PR. 80220-000,PR. 80220-000,"-25,4479824","-49,2637813",Ver foto,ver croqui
1563,PR.-017,R. Bento Viana. 161-105 - √Бgua Verde. Curitiba - PR. 80240-110,PR. 80240-110,"-25,4518003","-49,2812837",Ver foto,ver croqui
1564,PR.-018,R. Bento Viana. 324-388 - √Бgua Verde. Curitiba - PR. 80240-110,PR. 80240-110,"-25,4504071","-49,2817588",Ver foto,ver croqui
1565,PR.-019,Travessa Percy Withers. 19-1 - √Бgua Verde. Curitiba - PR. 80240-190,PR. 80240-190,"-25,4535283","-49,2858974",Ver foto,ver croqui
1566,PR.-020,R. Baltazar Carrasco dos Reis. 2966 - √Бgua Verde. Curitiba - PR. 80250-130,PR. 80250-130,"-25,4523921","-49,2754294",Ver foto,ver croqui
1567,PR.-021,R. Nunes Machado. 1198 - Rebou√Іas. Curitiba - PR. 80220-070,PR. 80220-070,"-25,4476597","-49,2706886",Ver foto,ver croqui
1568,PR.-022,R. Ubaldino do Amaral. 431 - Alto da Gl√≥ria. Curitiba - PR. 80045-150,PR. 80045-150,"-25,4246508","-49,2597244",Ver foto,ver croqui
1569,PR.-023,R. Ubaldino do Amaral. 2-66 - Alto da Gl√≥ria. Curitiba - PR. 82590-300,PR. 82590-300,"-25,421862","-49,2611453",Ver foto,ver croqui
1570,PR.-024,R. Alferes Poli. 912 - Centro. Curitiba - PR. 80220-050,PR. 80220-050,"-25,4443167","-49,2699517",Ver foto,ver croqui
1571,PR.-025,R. Chile. 1622-1716 - Rebou√Іas. Curitiba - PR. 80220-181,PR. 80220-181,"-25,4506005","-49,2655757",Ver foto,ver croqui
1572,PR.-026,R. Brg. Franco. 3529-3435 - Rebou√Іas. Curitiba - PR. 80220-100,PR. 80220-100,"-25,4510934","-49,2720857",Ver foto,ver croqui
1573,PR.-027,R. Portugal. 9 - S√£o Francisco. Curitiba - PR. 80510-280,PR. 80510-280,"-25,4254802","-49,2780885",Ver foto,ver croqui
1574,PR.-028,R. Paula Gomes. 937-821 - S√£o Francisco. Curitiba - PR. 80510-070,PR. 80510-070,"-25,423975","-49,2776376",Ver foto,ver croqui
1575,PR.-029,TOP - R. Riachuelo. 417 - Centro. Curitiba - PR. 80020-250,PR. 80020-250,"-25,4264888","-49,2695849",Ver foto,ver croqui
1576,PR.-030,R. Brg. Franco. 3531 - Rebou√Іas. Curitiba - PR. 80220-100,PR. 80220-100,"-25,4512018","-49,2718715",Ver foto,ver croqui
1577,PR.-031,R. Nunes Machado. 1651-1501 - Centro. Curitiba - PR. 80220-070,PR. 80220-070,"-25,4502651","-49,2694558",Ver foto,ver croqui
1578,PR.-032,R. Dr. Pedro Augusto Mena Barreto Monclaro. 238 - √Бgua Verde. Curitiba - PR. 80250-040,PR. 80250-040,"-25,4514918","-49,273046",Ver foto,ver croqui
1579,PR.-033,Av. Sete de Setembro - Centro. Curitiba - PR. 82590-300,PR. 82590-300,"-25,4353712","-49,2604416",Ver foto,ver croqui
1580,PR.-034,R. Alferes Poli. 911 - Centro. Curitiba - PR. 80220-050,PR. 80220-050,"-25,4442371","-49,2697338",Ver foto,ver croqui
1581,PR.-035,Claudio Reformas e Pinturas em Geral - Centro. Curitiba - PR. 82590-300,PR. 82590-300,"-25,4220034","-49,2625927",Ver foto,ver croqui
1582,PR.-036,Cinemateca - R. Presidente Carlos Cavalcanti. 1174 - S√£o Francisco. Curitiba - PR. 80510-040,PR. 80510-040,"-25,4248092","-49,2764674",Ver foto,ver croqui
1583,PR.-037,R. Herculano Carlos Franco de Souza. 697-609 - √Бgua Verde. Curitiba - PR. 80240-290,PR. 80240-290,"-25,4526897","-49,2919327",Ver foto,ver croqui
1584,PR.-038,R. Nunes Machado. 1067-903 - Centro. Curitiba - PR. 82590-300,PR. 82590-300,"-25,4449734","-49,2717836",Ver foto,ver croqui
1585,PR.-039,Av. Sete de Setembro. 2077-1957 - Centro. Curitiba - PR. 80050-315,PR. 80050-315,"-25,43491","-49,2594093",Ver foto,ver croqui
1586,PR.-040,R. Ubaldino do Amaral. 259-71 - Alto da Gl√≥ria. Curitiba - PR. 82590-300,PR. 82590-300,"-25,4232555","-49,260507",Ver foto,ver croqui
1587,PR.-041,Av. Visc. de Guarapuava. 1856 - Centro. Curitiba - PR. 80060-060,PR. 80060-060,"-25,4333171","-49,2601885",Ver foto,ver croqui
1588,PR.-042,R. Me. Maria dos Anjos. 1173-1 - √Бgua Verde. Curitiba - PR. 80250-090,PR. 80250-090,"-25,4499057","-49,2765721",Ver foto,ver croqui
1589,PR.-043,Financeiro-CAD - R. Francisco Torres - Matriz. Curitiba - PR. 80060-130,PR. 80060-130,"-25,4317281","-49,2610675",Ver foto,ver croqui
1590,PR.-044,Rua 24 de Maio. 1539-1401 - Centro. Curitiba - PR. 80220-060,PR. 80220-060,"-25,4497647","-49,2681737",Ver foto,ver croqui
1591,PR.-045,R. Baltazar Carrasco dos Reis. 1851 - Rebou√Іas. Curitiba - PR. 80230-070,PR. 80230-070,"-25,4487178","-49,2653427",Ver foto,ver croqui
1592,PR.-046,SANDU√НCHE EXPRESS - Av. Mal. Floriano Peixoto. 1628 - Rebou√Іas. Curitiba - PR. 80230-110,PR. 80230-110,"-25,4441729","-49,2656561",Ver foto,ver croqui
1593,PR.-047,R. Petit Carneiro. 699-591 - √Бgua Verde. Curitiba - PR. 80240-050,PR. 80240-050,"-25,4511654","-49,2837007",Ver foto,ver croqui
1594,PR.-048,R. Bento Viana. 390-446 - √Бgua Verde. Curitiba - PR. 80240-110,PR. 80240-110,"-25,4490541","-49,2824766",Ver foto,ver croqui
1595,PR.-049,R. Alferes Poli. 1067 - Centro. Curitiba - PR. 80220-050,PR. 80220-050,"-25,4455189","-49,2691893",Ver foto,ver croqui
1596,PR.-050,R. Baltazar Carrasco dos Reis. 1988-2072 - Rebou√Іas. Curitiba - PR. 80230-070,PR. 80230-070,"-25,4494392","-49,2673315",Ver foto,ver croqui
1597,PR.-051,Rua 24 de Maio. 1539-1401 - Centro. Curitiba - PR. 80220-060,PR. 80220-060,"-25,4497165","-49,2683236",Ver foto,ver croqui
1598,PR.-052,BSCSA Bernardes. Silva e Ciochetta Sociedade de Advogados - R. Mal. Deodoro. 945 - 4¬Ї andar - Centro. Curitiba - PR. 80060-010,PR. 80060-010,"-25,4287907","-49,2634654",Ver foto,ver croqui
1599,PR.-053,R. Francisco Torres. 86-202 - Centro. Curitiba - PR. 80060-130,PR. 80060-130,"-25,4293887","-49,2621864",Ver foto,ver croqui
1600,PR.-054,Paiola & Paiola Advogados Associados - R. Alferes Poli. 1218 - Centro. Curitiba - PR. 80230-090,PR. 80230-090,"-25,446871","-49,2686431",Ver foto,ver croqui
1601,PR.-055,R. Silveira Peixoto. 2-124 - √Бgua Verde. Curitiba - PR. 80240-120 2,PR. 80240-120 2,"-25,4520092","-49,2821464",Ver foto,ver croqui
1602,PR.-056,R. Dr. Faivre. 9-1 - Centro. Curitiba - PR. 82590-300,PR. 82590-300,"-25,4235637","-49,2643063",Ver foto,ver croqui
1603,PR.-057,R. Lamenha Lins. 1674-1886 - Centro. Curitiba - PR. 82590-300,PR. 82590-300,"-25,4506317","-49,2704794",Ver foto,ver croqui
1604,PR.-058,R. Portugal. 198-288 - S√£o Francisco. Curitiba - PR. 80510-280,PR. 80510-280,"-25,4239078","-49,2775152",Ver foto,ver croqui
1605,PR.-059,R. Silveira Peixoto. 2-124 - √Бgua Verde. Curitiba - PR. 80240-120,PR. 80240-120,"-25,4521384","-49,2821842",Ver foto,ver croqui
1606,PR.-060,R. Alferes Poli. 1070 - Centro. Curitiba - PR. 80220-050,PR. 80220-050,"-25,4455604","-49,2692949",Ver foto,ver croqui
1607,PR.-061,R. Presidente Carlos Cavalcanti. 999 - Centro. Curitiba - PR. 82590-300,PR. 82590-300,"-25,4251683","-49,2750942",Ver foto,ver croqui
1608,PR.-062,R. Paula Gomes. 2-74 - S√£o Francisco. Curitiba - PR. 80510-070,PR. 80510-070,"-25,425525","-49,270339",Ver foto,ver croqui
1609,PR.-063,R. Mateus Leme. 286-384 - S√£o Francisco. Curitiba - PR. 80510-190,PR. 80510-190,"-25,4242648","-49,2711956",Ver foto,ver croqui
1610,PR.-064,P√£o de Queijo Master - R. Presidente Carlos Cavalcanti. 544 - Centro. Curitiba - PR. 80020-280,PR. 80020-280,"-25,4260238","-49,2704358",Ver foto,ver croqui
1611,PR -001,Vila Izabel. Curitiba - PR 2,PR 2,"-25,4569316","-49,302739",Ver foto,ver croqui
1612,PR.-065,R. Paula Gomes. 937-821 - S√£o Francisco. Curitiba - PR. 80510-070,PR. 80510-070,"-25,4237097","-49,2785136",Ver foto,ver croqui
1613,PR.-066,Vet & Cia Central Nilo Cairo - R. Francisco Torres. 300 - Centro. Curitiba - PR. 80060-130,PR. 80060-130,"-25,4304685","-49,2615329",Ver foto,ver croqui
1614,PR.-067,R. Piquiri. 585 - Prado Velho. Curitiba - PR. 80230-140,PR. 80230-140,"-25,4464517","-49,2600513",Ver foto,ver croqui
1615,PR.-068,R. Baltazar Carrasco dos Reis. 1301-1163 - Rebou√Іas. Curitiba - PR. 80215-160,PR. 80215-160,"-25,4466706","-49,2601442",Ver foto,ver croqui
1616,PR.-069,R. Piquiri. 326-388 - Rebou√Іas. Curitiba - PR. 82590-300,PR. 82590-300,"-25,4441075","-49,2613405",Ver foto,ver croqui
1617,PR.-070,R. Rockefeller. 1045-907 - Rebou√Іas. Curitiba - PR. 80230-130,PR. 80230-130,"-25,4459113","-49,2617864",Ver foto,ver croqui
1618,PR.-071,R. Rockefeller. 1048-1118 - Rebou√Іas. Curitiba - PR. 80230-130,PR. 80230-130,"-25,4469927","-49,2613059",Ver foto,ver croqui
1619,PR.-072,R. Rockefeller. 1118 - Rebou√Іas. Curitiba - PR. 82590-300,PR. 82590-300,"-25,4471598","-49,2613669",Ver foto,ver croqui
1620,PR.-073,R. Rockefeller. 420 - Rebou√Іas. Curitiba - PR. 80230-130,PR. 80230-130,"-25,4431683","-49,2630725",Ver foto,ver croqui
1621,PR.-074,R. Conselheiro Laurindo. 1422 - Centro. Curitiba - PR. 80230-180,PR. 80230-180,"-25,4419718","-49,2599769",Ver foto,ver croqui
1622,PR.-075,R. Baltazar Carrasco dos Reis. 1675-1561 - Rebou√Іas. Curitiba - PR. 80230-070,PR. 80230-070,"-25,4475074","-49,2626279",Ver foto,ver croqui
1623,PR.-076,R. Riachuelo. 517-445 - Centro. Curitiba - PR. 80020-250,PR. 80020-250,"-25,4254953","-49,2696261",Ver foto,ver croqui
1624,ÁGU-001,"Rua Guararapes, 2170 - Portão",Água Verde,"-25,464902","-49,291918",Ver foto,ver croqui
1625,ÁGU-002,"Rua Guilherme Pugsley, 820 - Água Verde",Água Verde,"-25,453648","-49,284649",Ver foto,ver croqui
1626,ÁGU-003,"Avenida Água Verde, 9 - Água Verde",Água Verde,"-25,453106","-49,271241",Ver foto,ver croqui
1627,ÁGU-004,"Avenida Água Verde, 225 - Água Verde",Água Verde,"-25,453542","-49,273509",Ver foto,ver croqui
1628,ÁGU-005,Ciclovia do Água Verde - Portão,Água Verde,"-25,46836","-49,288082",Ver foto,ver croqui
1629,ÁGU-006,Ciclovia do Água Verde - Água Verde,Água Verde,"-25,464181","-49,283416",Ver foto,ver croqui
1630,ÁGU-007,Ciclovia do Água Verde - Água Verde,Água Verde,"-25,466028","-49,285485",Ver foto,ver croqui
1631,ÁGU-008,"Avenida dos Estados, 863 - Água Verde",Água Verde,"-25,466964","-49,286361",Ver foto,ver croqui
1632,ÁGU-009,"Avenida Iguaçu, 2628 - Água Verde",Água Verde,"-25,448472","-49,286266",Ver foto,ver croqui
1633,ÁGU-010,"Avenida Presidente Getúlio Vargas, 3212 - Água Verde",Água Verde,"-25,451755","-49,289954",Ver foto,ver croqui
1634,ÁGU-016,Avenida República Argentina - Vila Izabel,Água Verde,"-25,45913","-49,289208",Ver foto,ver croqui
1635,ÁGU-017,"Avenida República Argentina, 1510 - Vila Izabel",Água Verde,"-25,459921","-49,289436",Ver foto,ver croqui
1636,ÁGU-018,"Rua Professor Brazílio Ovídio da Costa, 28 - Portão",Água Verde,"-25,463057","-49,290841",Ver foto,ver croqui
1637,ÁGU-019,Rua Vital Brasil - Portão,Água Verde,"-25,464237","-49,291655",Ver foto,ver croqui
1638,ÁGU-020,"Avenida República Argentina, 2080 - Portão",Água Verde,"-25,464969","-49,291537",Ver foto,ver croqui
1639,ÁGU-022,"Avenida República Argentina, 652 - Água Verde",Água Verde,"-25,452209","-49,288067",Ver foto,ver croqui
1640,ÁGU-023,"Avenida República Argentina, 334 - Água Verde",Água Verde,"-25,449468","-49,288165",Ver foto,ver croqui
1641,ÁGU-024,Avenida Água Verde - Vila Izabel,Água Verde,"-25,453937","-49,288139",Ver foto,ver croqui
1642,ÁGU-026,"Avenida Sete de Setembro, 5522 - Batel",Água Verde,"-25,447102","-49,291164",Ver foto,ver croqui
1643,ÁGU-027,"Avenida Sete de Setembro, 5621 - Água Verde",Água Verde,"-25,447451","-49,292033",Ver foto,ver croqui
1644,ÁGU-028,"Rua Almirante Gonçalves, 2544 - Água Verde",Água Verde,"-25,451346","-49,275809",Ver foto,ver croqui
1645,ÁGU-030,"Rua Petit Carneiro, 394 - Água Verde",Água Verde,"-25,449938","-49,280768",Ver foto,ver croqui
1646,ÁGU-031,"Avenida Água Verde, 400 - Água Verde",Água Verde,"-25,453502","-49,275189",Ver foto,ver croqui
1647,ÁGU-032,"Avenida Silva Jardim, 2892 - Água Verde",Água Verde,"-25,447344","-49,288083",Ver foto,ver croqui
